ID,Code,Scientific Name,Common Name
9325,ROAB,Euphorbia abyssinica,Desert candle
9326,RHRE,Rhus retinorrhoea,Daabeluuca
9327,EUCA15,Euphorbia candelabrum,Candelabra tree
9328,RHNA,Rhus natalensis,Natal Karree
9329,MALA,Maesa lanceolata,False assegai
9330,SEGL,Searsia glutinosa,Searsia glutinosa
9331,STKU,Stereospermum kunthianum,Pink jacaranda
9332,BRAN,Brucea antidysenterica,Waginos
9335,AP4,Apollonias,apollonias spp
9339,APBA,Apollonias barbujana,Barbusano
9344,CACA4,Caesalpinia cacalaco,Cascalote
9345,PILE1,Pistacia lentiscus,Mastic tree
9347,HAAL,Handroanthus albus,Handroanthus albus
9350,AP5,Aporosa,aporosa spp
9352,CL16,Clausena,clausena spp
9353,CL17,Cleistocalyx,cleistocalyx
9354,CR15,Cratoxylum,cratoxylum spp
9355,GL7,Glyptostrobus,glyptostrobus spp
9356,LA24,Latania,latania spp
9357,MI14,Microcos,microcos spp
9358,NA3,Nageia,nageia spp
9359,RH9,Rhodoleia,rhodoleia spp
9377,PHMA9,Phyllostachys makioni,Makino bamboo
9378,SADO13,Sabal domingensis,Latanier
9379,ELBA,Elaeocarpus balansae,Elaeocarpus balansae
9380,CLNE,Cleistocalyx nervosum,Lidded cleistocalyx
9381,CYME,Cycas media,Australia nut palm
9382,LALO,Latania loddigesii,Blue latan palm
9383,ORPI,Ormosia pinnata,Hainan ormosia
9384,MAIN1,Magnolia insignis,Red lotus tree
9385,SCHE,Schefflera heptaphylla,Ivy tree
9386,CEMA3,Cerbera manghas,Sea mango
9387,ANCH,Antirhea chinensis,Chinese antirhea
9388,LIGL,Litsea glutinosa,Pond Spice
9389,GASU,Garcinia subelliptica,Common garcinia
9390,GAOB,Garcinia oblongifolia,Lingnan garcinia
9391,MAPA,Mallotus paniculatus,Turn-in-the-wind
9392,CLLA,Clausena lansium,Wampee
9393,MINE,Microcos nervosa,Microcos
9394,JUCHKA,Juniperus chinensis 'Kaizuca',Dragon juniper
9395,CHPISQ,Chamaecyparis pisifera 'Squarrosa',Yellow sawara cypress
9396,VEMO,Vernicia montana,Wood-oil tree
9397,ARNILI,Artocarpus nitidus subsp. Lingnanensis,Artocarpus lingnanensis
9398,APDI,Aporosa dioica,Aporusa
9399,MIMA1,Michelia maudiae,Maud's michelia
9400,AIFO,Ailanthus fordii,Green ailanthus
9401,ELRU,Elaeocarpus rugosus,Elaeocarpus rugosus
9402,ABGL,Abarema glauca,Abarema glauca
9403,NANA,Nageia nagi,Nagi
9404,CIPA2,Cinnamomum parthenoxylon,Selasian wood
9405,MIMA,Michelia macclurei,McClure's michelia
9406,MECACU,Melaleuca cajuputi subsp. Cumingiana,Paper-bark tree
9407,ELHA,Elaeocarpus hainanensis,Hainan Elaeocarpus
9408,RHCH1,Rhodoleia championii,Rhodoleia
9409,MICH1,Michelia chapensis,Michelia chapensis
9410,EUTO1,Eucalyptus torelliana,Cadaga
9411,LIMO,Litsea monopetala,Persimmon-leaved litsea
9412,POIM,Podocarpus imbricatus,Podocarpus imbricatus
9413,ILRO,Ilex rotunda,Panaceae holly
9414,MACH,Machilus chinensis,Hong Kong machilus
9415,FIMA2,Ficus maclellandii,Banana-leaf fig
9416,EUCI1,Eucalyptus citriodora,Lemon-scented Gum
9417,MIAL1,Michelia alba,White jade orchid tree
9418,FIRU1,Ficus rumphii,Mock bodh tree
9419,MEBRRG,Melaleuca bracteata 'Revolution Gold',Honey myrtle
9428,ARLA,Artocarpus lacucha,Monkey jack
9429,BABA2,Bambusa balcooa,Bambusa balcooa
9430,BUME,Buddleja megalocephala,Buddleja megalocephala
9431,DA12,Daniellia,daniellia spp
9432,DATH,Daniellia thurifera,Frankincense tree
9433,EUBR5,Eucalyptus brassiana,Cape York red gum
9435,MAMI,Mangifera minitifolia,Mangifera minitifolia
9437,VI4,Vitellaria,vitellaria spp
9438,VIPA,Vitellaria paradoxa,Shea tree
9445,SA22,Saribus,saribus spp
9446,SA21,Saccharum,saccharum spp
9447,PL18,Pleioblastus,pleioblastus spp
9448,PH20,Phenakospermum,phenakospermum spp
9449,MA45,Mauritia,mauritia spp
9450,MA44,Mabea,mabea spp
9451,FA6,Fargesia,fargesia spp
9452,BI7,Bignonia,bignonia spp
9453,AL21,Alibertia,alibertia spp
9497,LEMI,Lecythis minor,Monkey-pot tree
9501,MAEL,Matayba elegans,Zanca de mula
9502,CUCI,Cupania cinerea,Mestizo
9504,CEYA,Centrolobium yavizanum,Guayacan jobo
9507,PAMU,Parkia multijuga,Yopo
9511,SWRO,Swartzia robiniifolia,Cucharo
9518,CAPL,Caesalpinia pluviosa,Momoqui
9519,CAEB,Caesalpinia ebano,Ebano
9520,LACO,Laetia corymbulosa,Dorado
9525,ORMA,Ormosia macrocalix,Palo de collar
9526,ORPA,Ormosia paraensis,Ormosia paraensis
9529,HAOC,Handroanthus ochraceus,Polvillo
9530,ROED,Rollinia edulis,Guatuto
9532,HIAR1,Himatanthus articulatus,Caimo platano
9533,FITE,Ficus tequendamae,Caucho tequendama
9535,HAIM,Handroanthus impetiginosus,Ipe
9537,HACH1,Handroanthus chrysanthus,Guayacan amarillo
9539,CARI,Calliandra riparia,Carbonero de flor blanca
9545,HYOB,Hymenaea oblongifolia,Algarrobillo
9546,COGU,Couratari guianensis,Coco cabuyo
9547,COIN1,Combretum indicum,Burma creeper
9549,POLO,Posoqueria longiflora,Jazmin naranjo
9553,PRAP,Protium apiculatum,Anime
9555,GEUN,Geonoma undata,Chalar
9556,ESPE,Escallonia pendula,Mancle de tierra fria
9557,ESPA,Escallonia paniculata,Tibar
9560,ROOL,Roystonea oleracea,Mapora
9561,PIIS,Pinanga isabelensis,Pinanga isabelensis
9563,CHPI1,Chamaedorea pinnatifrons,Molinillo
9564,ANPU,Aniba puchury-minor,Laurel
9565,SYSA1,Syagrus sancona,Palma sancona
9567,THPA1,Thrinax parviflora,Thrinax parviflora
9568,OPSC,Opuntia schumannii,Opuntia shumannii
9569,COTE3,Copernicia tectorum,Palma sara
9570,DACE,Daphnopsis cestrifolia,Daphnopsis cestrifolia
9573,FICR,Ficus crassinervia,Ficus ovalis
9574,ANPE1,Aniba perutilis,Comino crespo
9575,SARO,Saribus rotundifolius,Palma abanico
9576,BRCO,Brunellia comocladifolia,Arrayan escobo
9578,ALCO1,Alchornea costaricensis,Escobo
9580,ALPA1,Alibertia patinoi,Borojo
9582,BRST,Brownea stenantha,Rosa de monte
9583,BRAR2,Brugmansia arborea,Brugmansia arborea
9584,MISQ,Miconia squamulosa,Tuno esmeraldo
9585,SOSY,Solanum sycophanta,Cujarco
9586,SOSC,Solanum scorpioideum,Cucubo
9587,SAOF,Saccharum officinarum,Sugarcane
9589,SOMA1,Solanum macranthum,Lulo de Ciudad
9590,SAAL1,Santalum album,Sandalo
9591,POFI,Polyscias filicifolia,Pestanas
9593,HISC,Hibiscus schizopetalus,Fringed rosemallow
9594,LERU,Leea rubra,Leea rubra
9597,YUGI,Yucca gigantea,Yucca gigantea
9598,POBA1,Polyscias balfouriana,Aralia balfour
9599,SOBE,Solanum betaceum,Tomate de arbol
9601,ADME1,Adonidia merrillii,Manila
9604,TALI,Tabernaemontana litoralis,Azuceno
9605,TAPE,Tabernaemontana persicariifolia,Tabernoemontana
9607,MUER,Mussaenda erythrophylla,Musaenda
9608,LAAG,Lacistema aggregatum,Huesito
9609,MINO,Miconia notabilis,Mortino blanco
9610,SOVE,Solanum verbascifolium,Verenjena
9611,MYAF,Myrsine africana,Mirto del cabo
9612,MILI,Miconia ligustrina,Niguito
9615,SANO,Sanchezia nobilis,Tiger plant
9616,MUPH,Mussaenda philippica,Mussaenda philippica
9617,MISP,Miconia spicellata,Tuno
9618,EUPY1,Eugenia pyriformis,Perita de Barranquilla
9620,BRLA,Brunfelsia latifolia,Monaca
9621,CILA1,Citrus latifolia,Lima
9622,SOQU,Solanum quitoense,Lulo
9623,DRBR,Dracaena braunii,Dracena
9624,BRGR2,Brunfelsia grandiflora,Francesina
9627,EUST9,Eugenia stipitata,Araza
9628,LAVE,Latania verschaffeltii,Latania amarilla
9629,BRAR1,Brownea ariza,Ariza
9631,ARIN1,Artocarpus integer,"Arbol del Pan, integer"
9633,PAAN,Palicourea angustifolia,Aguadulce
9634,DRDE,Dracaena deremensis,Tronco del Brasil
9636,FIHE,Ficus heterophylla,Ficus elongata
9637,ALCA,Allamanda cathartica,Campana de oro
9638,DRAR,Dracaena arborea,Dracaena
9639,ARBA,Ardisia bartletii,Ardisia
9640,COFR,Cordyline fructicosa,Palma cabbage
9646,BRPI,Brugmansia pittieri,Brugmansia pittieri
9647,DRSU,Dracaena surculosa,Dracaena surculosa
9648,PHAU,Phyllostachys aurea,Guadilla
9649,CEDI1,Cecropia distachya,Cecropia distachya
9650,CEPE1,Cecropia peltata,Yarumo
9652,CEPA9,Centrolobium paraense,Balaustre
9655,THNI,Thevetia neriifolia,Yellow oleander
9656,CIMI,Citrus microcarpa,Naranja minuatura
9657,CHTE,Chamaedorea tepejilote,Tepejilote
9658,CETE1,Cecropia telenitida,Cecropia telenitida
9659,MESP,Meriania speciosa,Mayo
9660,INCO,Inga codonantha,Inga codonantha
9661,ORCO,Ormosia colombiana,Alcornoque
9664,PLFO,Pleioblastus fortunei,Bambu verde
9665,CEAN,Cecropia angustifolia,Yarumo negro
9670,SEWE,Senecio wedglacialis,Arnica
9671,WETO,Weinmannia tomentosa,Encenillo
9672,CLMU,Clusia multiflora,Gaque
9673,NERE,Nectandra reticulata,Jigua laurel
9677,FIMI1,Ficus microcarpa,Caucho microcarpa
9678,POOL,Podocarpus oleifolius,Chaquiro
9682,CIAU3,Citrus aurantiifolia,Westindian lime
9683,BIMA,Bignonia magnifica,Glow vine
9684,CEPO,Cereus polyachaetus,Cactus
9685,PSFR1,Psidium friedrichsthalianum,Guayaba coronilla
9686,CAAN1,Calliandra antioquiae,Carbonero
9688,SOWR,Solanum wrightii,Potato tree
9690,MAMO,Mabea montana,Mabea montana
9691,SCMO1,Schefflera monticola,Pategallina hojipequena
9692,ACMA6,Acalypha macrostachya,Zancamula
9694,COAV1,Coccoloba obovata,Coccoloba lehmannii
9699,PRMO,Prumnopitys montana,Pino hayuelo
9700,CAOR,Caryodendron orinocense,Inchi
9701,JUCA,Justicia carnea,Tango
9703,INAC1,Inga acrocephala,Guamo churimo
9704,GUME,Guarea megantha,Guarea megantha
9705,CHLI1,Chamaedorea linearis,Cana de San Pablo
9706,VEAR,Veitchia arecina,Palma montgomery
9707,MAFL,Mauritia flexuosa,Moriche palm
9708,EUPR3,Euterpe precatoria,Palma asai
9709,INPU,Inga punctata,Inga punctata
9710,PICO1,Pinanga coronata,Pinanga
9711,RHHU,Rhapis humilis,Rhapis humilis
9712,ATBU,Attalea butyracea,Corozo de puerto
9713,AILI,Aiphanes lindeniana,Albarico
9716,FIPO,Ficus popenoei,Ficus tolima
9717,FIRE,Ficus retusa,Ficus retusa
9718,FISO,Ficus soatensis,Uvo
9719,EUOL1,Euterpe oleracea,Naidi
9720,HEDI,Hernandia didymantha,Hernandia didymantha
9721,INBO,Inga bogotensis,Guamo santafereno
9723,INDE,Inga densiflora,Guamo macheto
9727,INAC,Inga acreana,Guamo
9728,BAGU,Bactris guineensis,Uvita de lata
9729,PEAR,Pera arborea,Negrito
9731,THOR1,Thuja orientalis,Tuya
9733,ELOL,Elaeis oleifera,Elaeis oleifera
9734,DYRI,Dypsis rivularis,Sari palm
9737,PHGU,Phenakospermum guyannense,Bird of paradise
9738,MENO,Meriania nobilis,Amarrabollo
9740,FANI,Fargesia nitida,Blue fountain bamboo
9742,ARTR1,Areca triandra,Palma bambu
9743,THBI,Theobroma bicolor,Nicaraguan cacao 
9744,MOQU,Montanoa quadrangularis,Montanoa quadrangularis
9746,MYLE1,Myrcianthes leucoxyla,Arrayan grande
9748,CUNO,Cupressus nootkatensis,Cipres de Nootka
9750,ATAM,Attalea amygdalina,Taparo
9753,CLSU,Clibadium surinamense,Salvia amarga
9754,LAAM,Laetia americana,Manteco
9756,CATR,Calliandra trinervia,Carbonero rojo
9758,CAPU3,Carica pubescen,Papayuelo
9760,ABJU,Abarema jupunba,Frijolillo
9762,MYHA1,Myrcianthes hallii,Arrayan de Quito
9764,PAST,Parmentiera stenocarpa,Arbol vela
9766,OCGU,Ocotea guianensis,Laurel mono
9767,PEPA,Peltogyne paniculata,Nazareno
9770,SOTR,Sorocea trophoides,Quematatabro
9772,NEAC1,Nectandra acutifolia,Amarillo
9774,ORVE,Ormosia velutina,Aceituno de monte
9775,OGTE,Ocotea tessmannii,Ocotea tessmannii
9776,TRAS,Trattinnickia aspera,Cariano
9780,COCA2,Copaifera canime,Canime
9781,PSLA,Pseudolmedia laevigata,Leche de perra
9782,SIAM,Simarouba amara,Amargo
9785,ROPA1,Roupala pachypoda,Salchicho
9786,CALI2,Campomanesia lineatifolia,Champo
9789,CAPI1,Calliandra pittieri,Calliandra pittieri
9790,CINO,Citrus nobilis,Mandarina
9791,CITR,Cinnamomum triplinerve,Jigua
9793,XYAR,Xylopia aromatica,Xilopia
9797,LAAC1,Lafoensia acuminata,Guayacan de Manizales
9798,CAPU1,Calliandra purdiaei,Carbonero purdiei
9800,LETU,Lecythis tuyrana,Olla de mono
9801,AETR,Aegiphila truncata,Mantequillo
9802,ARCO1,Artocarpus communis,"Arbol del Pan, communis"
9805,LAGL,Lafoensia glyptocarpa,Mirindiba-rosa
9807,APME,Apeiba membranacea,Peine mono
9809,FICY,Ficus cyathistipula,Ficus bomba
9810,CEMI1,Cestrum microcalyx,Chucho
9811,XYLI,Xylopia ligustrifolia,Burilico
9814,MYSE,Myrcia selloi,Arrayan cerezo
9815,MOOV,Montanoa ovalifolia,Arboloco
9818,FICR1,Ficus crocata,Caucho goldmannii
9819,BUAR3,Bunchosia argentea,Ciruela de monte
9822,FILO,Ficus longifolia,Matapalo guayanes
9826,FIHA,Ficus hartwegii,Ficus hartwegii
9828,FIDE1,Ficus dendrocida,Caucho matapalo
9829,CAAN,Calliandra angustifolia,Carbon
9830,FIAN,Ficus andicola,Caucho sabanero
9831,FINY,Ficus nymphaeifolia,Copey
9833,ERGR,Eriotheca gracilipes,Embira
9834,FITO,Ficus tonduzii,Higueron grande
9835,FIVE,Ficus velutina,Herrerun
9837,ASSP,Aspidosperma spruceanum,Carreto mamey
9838,FIGI,Ficus gigantosyce,Higueron
9846,PIMA5,Pinanga maculata,Palma tigre
9848,LALO1,Latania lontaroides,Latania roja
9852,COMU1,Cotoneaster multiflora,Holly liso
9865,COAL5,Cordia alba,Cordia alba
9866,MACH1,Magnolia champaca,Magnolio
9868,MYGE1,Myrtillocactus geometrizans,Garambullo
9870,PSGU2,Psidium guineense,Guayabo agrio
10471,CY15,Cyrtostachys,cyrtostachys spp
10472,CI12,Citrofortunella,citrofortunella spp
10473,CO50,Coleonema,coleonema spp
10474,CO51,Congea,congea spp
10475,CY14,Cymbopogon,cymbopogon spp
10476,CH34,Chelyocarpus,chelyocarpus spp
10477,VA9,Vallea,vallea spp
10478,DI22,Diplostephium,diplostephium spp
10479,IR1,Iriartea,iriartea spp
10480,GA15,Galphimia,galphimia spp
10481,UN2,Uncaria,uncaria spp
10484,WI4,Wittmackanthus,wittmackanthus spp
10485,AD9,Adenium,adenium spp
10486,AL20,Alternanthera,alternanthera spp
10487,AM11,Amaranthus,amaranth spp
10488,AR26,Arundinaria,canes spp
10489,BE8,Bellucia,bellucia spp
10490,WA5,Wallichia,wallichia spp
10492,CH35,Chlorocardium,chlorocardium spp
10493,WE5,Wettinia,wettinia spp
10494,CA65,Carpentaria,carpentaria spp
10495,WE4,Welfia,welfia spp
10496,CA68,Cascabela,cascabela spp
10497,WA6,Warszewiczia,warszewiczia spp
10498,CE27,Ceroxylon,ceroxylon spp
10499,BO13,Borojoa,borojoa spp
10500,PO19,Pourouma,pourouma spp
10501,NO6,Normanbya,normanbya spp
10503,OE2,Oenocarpus,oenocarpus spp
10505,PA26,Parajubaea,parajubaea spp
10506,SY10,Synechanthus,synechanthus spp
10507,ST28,Stemmadenia,stemmadenia spp
10508,GU11,Gustavia,gustavia spp
10509,PE31,Petrea,petrea spp
10512,PT8,Pterygota,pterygota spp
10513,RE4,Retrophyllum,retrophyllum spp
10515,SM1,Smallanthus,smallanthus spp
10516,SO9,Socratea,socratea spp
10517,PE30,Pentagonia,pentagonia spp
10518,TA22,Talipariti,talipariti spp
10521,AB5,Abatia,abatia spp
10522,TE20,Tessaria,tessaria spp
10525,LY11,Lytocaryum,lytocaryum spp
10526,MA42,Macleania,macleania spp
10527,LI19,Licuala,licuala spp
10576,CR16,Cryosophila,cryosophila spp
10585,BR17,Brassiophoenix,brassiophoenix spp
10596,EN7,Ensete,ensete spp
10605,PR12,Prioria,prioria spp
10613,GY5,Gynerium,gynerium spp
10614,HE31,Hesperomeles,hesperomeles spp
10639,CA64,Carludovica,carludovica spp
10643,CO52,Costus,costus spp
10649,QU5,Quadrella,quadrella spp
10651,TU4,Tulbaghia,tulbaghia spp
10653,VI7,Vismia,vismia spp
10737,SYWA,Synechanthus warscewiczianus,Jincha
10741,OEBA,Oenocarpus bataua,Mil pesos
10746,CEAL,Ceroxylon alpinum,Wax palm
10752,SYFI1,Synechanthus fibrosus,Corocilla
10759,LIGR,Licuala grandis,Licuala
10760,NONO,Normanbya normanbyi,Normambia
10765,SOEX,Socratea exorrhiza,Zancona
10778,TATI,Talipariti tiliaceum,Majaguo
10792,WACO,Warszewiczia coccinea,Barba de gallo
10814,PEVO,Petrea volubilis,Penitente
10816,IRDE,Iriartea deltoidea,Maquenque
10818,PACO1,Parajubaea cocoides,Palma coquito
10823,PEPI,Pentagonia pinnatifida,Tapaculo
10824,MARU,Macleania rupestris,Uva camarona
10826,CHDI,Chelyocarpus dianeurus,Quitasol
10836,AMCA2,Amaranthus caudatus,Amaranto rojo
10841,COTO1,Congea tomentosa,Enredadera pava
10845,GAGR,Galphimia gracilis,Flor amarillo
10849,PERU,Petrea rugosa,Estrella de oriente
10852,GYSA,Gynerium sagittatum,Cana brava
10854,CATH,Cascabela thevetia,Catape
10855,ALBR,Alternanthera brasiliana,Penicilina
10856,TUVI,Tulbaghia violacea,Laurifolia
10863,CHRO,Chlorocardium rodiei,Palo verde
10866,POCE,Pourouma cecropiifolia,Sirpe
10873,CAPA6,Carludovica palmata,Palma iraca
10877,CYCI1,Cymbopogon citratus,Limocillo
10890,PEPU1,Petrea pubescens,Petrea pubescens
10891,SMPY,Smallanthus pyramidalis,Camargo
10894,HEGO,Hesperomeles goudotiana,Mortino
10900,UNTO,Uncaria tomentosa,Unegato
10904,RERO,Retrophyllum rospigliosii,Pino colombiano
10916,PTEX,Pterygota excelsa,Zapato
10926,CAAC2,Carpentaria acuminata,Carpentaria
10929,CEQU,Ceroxylon quindiuense,Palma de cera
10931,CEPA10,Ceroxylon parvifrons,Palma de ramo
10940,GUSU,Gustavia superba,Paco
10944,OEMA,Oenocarpus mapora,Don pedrito
10948,GUSP,Gustavia speciosa,Cocuelo blanco
10957,GUDU,Gustavia dubia,Membrillo
10961,TAEL,Talipariti elatum,Majagua
10963,TEIN,Tessaria integrifolia,Sauce playero
10967,LYWE,Lytocaryum weddellianum,Coquito
10968,WEKA,Wettinia kalbreyeri,Palma crespa
10970,BRSC,Brassiophoenix schumannii,Palma brasiofenix
10974,CRKA,Cryosophila kalbreyeri,Palma escoba
10978,WADI,Wallichia disticha,Palma waliquia
10980,VAST1,Vallea stipularis,Raque
10983,CYRE,Cyrtostachys renda,Palma roja
10987,WIST,Wittmackanthus stanleyanus,Punteguayabo
10991,WERE1,Welfia regia,Sanjuan
11573,COGU1,Costus guianensis,Costus
11608,LISP1,Licuala spinosa,Licuala espinosa
11685,COAL6,Coleonema album,Diosme
11811,PRCO1,Prioria copaifera,Cativo
11990,QUOD,Quadrella odoratissima,Quadrella odoratissima
12000,CRBO,Croton bogotensis,Croton bogotensis
12054,LIDR,Livistona drudei,Livistona drudei
12102,BANI,Baccharis nitida,Baccharis nitida
12104,ENVE1,Ensete ventricosum,Ensete ventricosum
12142,MICH2,Miconia chlorocarpa,Miconia chlorocarpa
12193,LAPU1,Lafoensia punicifolia,Lafoensia punicifolia
12243,COTE4,Cordia tetrandra,Cordia tetrandra
12356,ABPA1,Abatia parviflora,Abatia parviflora
12611,LYLY,Lycianthes lycioides,Lycianthes lycioides
13409,BL,Blepharandra,Blepharandra spp
13459,CI,Cipadessa,Cipadessa spp
13461,CL,Clavia,Clavia spp
13464,CN,Cneorum,Cneorum spp
13488,CT,Ctenardisia,Ctenardisia spp
13499,DE,Decaspermum,Decaspermum spp
13535,DU,Duabanga,Duabanga spp
13538,EB,Eberhardtia,Eberhardtia spp
13539,EC,Echeveria,Echeveria spp
13541,ED,Edraianthus,Edraianthus spp
13542,EE,Eenterolobium,Eenterolobium spp
13546,EM,Emmenopterys,Emmenopterys spp
13554,EP,Epacris,Epacris spp
13560,ES,Eschweilera,Eschweilera spp
13565,EV,Evodia,Evodia spp
13566,EX,Excentradenia,Excentradenia spp
13575,FO,Foetidia,Foetidia spp
13620,HI,Hibbertia,Hibbertia spp
13631,HU,Hunnemannia,Hunnemannia spp
13636,IC,Icacina,Icacina spp
13638,ID,Idesia,Idesia spp
13639,IM,Impatiens,Impatiens spp
13640,IN,Inhambanella,Inhambanella spp
13641,IO,Iochroma,Iochroma spp
13644,IS,Isonema,Isonema spp
13646,IT,Itoa,Itoa spp
13647,KA,Kadsura,Kadsura spp
13653,KE,Keetia,Keetia spp
13654,KI,Kibatalia,Kibatalia spp
13655,KN,Knema,Knema spp
13657,KO,Koilodepas,Koilodepas spp
13660,KR,Krascheninnikovia,Krascheninnikovia spp
13669,LE,Lechenaultia,Lechenaultia spp
13691,LU,Luculia,Luculia spp
13730,MU,Mucoa,Mucoa spp
13748,OC,Ochanostachys,Ochanostachys spp
13750,OD,Odontadenia,Odontadenia spp
13751,OE,Oecopetalum,Oecopetalum spp
13752,OK,Okoubaka,Okoubaka spp
13756,ON,Oncinotis,Oncinotis spp
13758,OO,Ooubangia,Ooubangia spp
13767,OT,Otatea,Otatea spp
13768,OU,Oubanguia,Oubanguia spp
13855,QI,Qiongzhuea,Qiongzhuea spp
13856,RE,Reaumuria,Reaumuria spp
13879,RY,Rytigynia,Rytigynia spp
13912,SI,Sibbaldia,Sibbaldia spp
13919,SK,Skimmia,Skimmia spp
13923,SP,Sparmannia,Sparmannia spp
13930,SU,Suaeda,Suaeda spp
13931,SW,Swintonia,Swintonia spp
13932,SY,Symmeria,Symmeria spp
13971,TY,Tylophora,Tylophora spp
13972,UP,Upuna,Upuna spp
13973,UR,Urbanolophium,Urbanolophium spp
13976,VA,Vahadenia,Vahadenia spp
13983,WA,Walsura,Walsura spp
13994,AB2,Abeliophyllum,Abeliophyllum spp
13995,AB6,Abelmoschus,Abelmoschus spp
13996,AC9,Acantholimon,Acantholimon spp
13997,AC15,Acanthopanax,Acanthopanax spp
13998,AC16,Acanthus,Acanthus spp
13999,AC17,Acmena,Acmena spp
14000,AC18,Acoelorraphe,Acoelorraphe spp
14001,AC19,Acridocarphus,Acridocarphus spp
14002,AC20,Acronychia,Acronychia spp
14003,AC21,Actinodaphne,Actinodaphne spp
14004,AD4,Adenanthos,Adenanthos spp
14005,AD10,Adenocalymma,Adenocalymma spp
14006,AD11,Adina,Adina spp
14007,AE4,Aegericeras,Aegericeras spp
14008,AE5,Aegialitis,Aegialitis spp
14009,AE6,Aegiceras,Aegiceras spp
14010,AG7,Aganosma,Aganosma spp
14011,AG8,Agapetes,Agapetes spp
14012,AG9,Agauria,Agauria spp
14013,AL22,Alafia,Alafia spp
14014,AL23,Alangium,Alangium spp
14015,AL24,Alepis,Alepis spp
14016,AL25,Alfaroa,Alfaroa spp
14017,AL26,Allantoma,Allantoma spp
14018,AL27,Alluaudia,Alluaudia spp
14019,AL28,Alniphyllum,Alniphyllum spp
14020,AL29,Alphonsea,Alphonsea spp
14021,AL30,Alseodaphne,Alseodaphne spp
14022,AL31,Alyogyne,Alyogyne spp
14023,AL32,Alyxia,Alyxia spp
14024,AM2,Amanoa,Amanoa spp
14025,AM4,Ambelania,Ambelania spp
14026,AM12,Ambroma,Ambroma spp
14027,AM13,Amesiodendron,Amesiodendron spp
14028,AM14,Amphineurion,Amphineurion spp
14029,AN5,Anabasis,Anabasis spp
14030,AN9,Andersonia,Andersonia spp
14031,AN10,Andromeda,Andromeda spp
14032,AN16,Anemopaegma,Anemopaegma spp
14033,AN17,Anisodontea,Anisodontea spp
14034,AN18,Anisoptera,Anisoptera spp
14035,AN19,Anisopus,Anisopus spp
14036,AN20,Anodendron,Anodendron spp
14037,AN21,Anopyxis,Anopyxis spp
14038,AN22,Anthodon,Anthodon spp
14039,AN23,Anthopterus,Anthopterus spp
14040,AN24,Antiaris,Antiaris spp
14041,AN25,Antigonon,Antigonon spp
14042,AP6,Apacheria,Apacheria spp
14043,AP7,Aphanamixis,Aphanamixis spp
14044,AP8,Aphelandra,Aphelandra spp
14045,AP9,Apodostigma,Apodostigma spp
